50000 50000
37470 3442 29
37471 28318 29
37472 25537 27
37473 24170 17
37474 35362 2
37475 18038 37
37476 15824 24
37477 29724 16
37478 26710 14
37479 24304 24
37480 24949 50
37481 5647 24
37482 33499 12
37483 39705 44
37484 11311 3
37485 12951 6
37486 17008 27
37487 20697 36
37488 45560 21
37489 14782 42
37490 708 39
37491 31471 36
37492 7759 57
37493 11948 25
37494 43116 44
37495 41249 5
37496 16669 26
37497 24998 21
37498 36322 25
37499 18247 29
37500 3261 34
37501 36951 8
37502 34484 9
37503 21897 41
37504 24863 55
37505 18808 40
37506 9176 47
37507 38018 7
37508 43514 10
37509 11944 44
37510 12004 34
37511 25533 3
37512 786 10
37513 3888 8
37514 26369 45
37515 45036 3
37516 17420 51
37517 34049 41
37518 43215 12
37519 14995 50
37520 14937 29
37521 49737 46
37522 19363 4
37523 23801 29
37524 25253 31
37525 35555 41
37526 48642 16
37527 46116 43
37528 15049 35
37529 34966 36
37530 20115 11
37531 7429 47
37532 30183 53
37533 32610 17
37534 43834 23
37535 3086 52
37536 46741 40
37537 9328 60
37538 33722 17
37539 2988 6
37540 474 53
37541 26060 43
37542 27316 41
37543 34466 31
37544 16690 14
37545 5064 58
37546 16114 47
37547 10672 56
37548 26385 47
37549 23943 12
37550 39958 13
37551 40703 30
37552 18038 12
37553 7528 46
37554 838 52
37555 42634 46
37556 13578 29
37557 31074 36
37558 10315 15
37559 18837 21
37560 5013 28
37561 8711 42
37562 24996 10
37563 35275 11
37564 7830 53
37565 40236 56
37566 24361 34
37567 9405 34
37568 33498 56
37569 27562 15
37570 18273 10
37571 48290 16
37572 26371 39
37573 46129 56
37574 10606 55
37575 13975 36
37576 49513 45
37577 46370 13
37578 8455 54
37579 25562 36
37580 32029 57
37581 40909 29
37582 23257 10
37583 22429 43
37584 14967 2
37585 17437 25
37586 9479 14
37587 16561 43
37588 12072 27
37589 20498 23
37590 24488 30
37591 25032 16
37592 48846 56
37593 46893 35
37594 24368 27
37595 2746 22
37596 46697 41
37597 6848 21
37598 40864 20
37599 17490 7
37600 7086 9
37601 24957 33
37602 24052 31
37603 47453 12
37604 25279 37
37605 30318 53
37606 47103 10
37607 30598 33
37608 46119 30
37609 30367 52
37610 11817 5
37611 36038 32
37612 19557 7
37613 15258 28
37614 5541 11
37615 44260 6
37616 15635 15
37617 26857 50
37618 48541 31
37619 18495 43
37620 11274 53
37621 15454 18
37622 10092 33
37623 1377 14
37624 15244 35
37625 7023 46
37626 8310 27
37627 46039 33
37628 11356 15
37629 4909 29
37630 11965 34
37631 17897 51
37632 44269 52
37633 36101 39
37634 48518 25
37635 25597 36
37636 10297 20
37637 25616 60
37638 49222 55
37639 12464 37
37640 31235 39
37641 47821 22
37642 11346 22
37643 44817 32
37644 9714 44
37645 18674 30
37646 39515 35
37647 32438 54
37648 5766 39
37649 35603 16
37650 23181 14
37651 10030 4
37652 25567 2
37653 45609 35
37654 13550 7
37655 7463 3
37656 34028 54
37657 20552 5
37658 38234 12
37659 14063 20
37660 16431 3
37661 8870 20
37662 17495 24
37663 42227 41
37664 28336 58
37665 41236 55
37666 14955 32
37667 8368 18
37668 23654 10
37669 26513 22
37670 41575 26
37671 32005 18
37672 36399 30
37673 25468 18
37674 16280 28
37675 13372 51
37676 11216 4
37677 49196 18
37678 15954 5
37679 44729 2
37680 8029 46
37681 38463 31
37682 6283 13
37683 28501 37
37684 8181 23
37685 27751 53
37686 4351 25
37687 1575 13
37688 6671 8
37689 33176 51
37690 6359 52
37691 10872 12
37692 37851 51
37693 45187 24
37694 16959 46
37695 6098 34
37696 33424 17
37697 33760 6
37698 28298 42
37699 28768 60
37700 20596 22
37701 41008 8
37702 35014 19
37703 17800 45
37704 2671 19
37705 13275 32
37706 8570 14
37707 44314 31
37708 33178 32
37709 15246 39
37710 20896 24
37711 39330 51
37712 38423 42
37713 11718 56
37714 30246 58
37715 46694 18
37716 23577 48
37717 27762 39
37718 37011 58
37719 5946 24
37720 21749 46
37721 40516 39
37722 849 58
37723 39937 33
37724 41056 8
37725 10644 41
37726 34057 23
37727 40231 35
37728 29488 22
37729 34178 55
37730 13918 11
37731 5010 30
37732 1267 4
37733 35167 55
37734 8793 12
37735 44413 25
37736 30229 19
37737 39718 49
37738 40085 28
37739 25657 8
37740 10837 39
37741 1878 13
37742 9474 22
37743 15031 26
37744 1831 5
37745 3065 3
37746 37818 12
37747 27909 39
37748 47772 46
37749 47958 45
37750 2629 20
37751 46030 53
37752 22848 44
37753 48529 52
37754 5496 40
37755 47475 28
37756 34124 59
37757 29923 24
37758 48633 58
37759 1954 22
37760 29212 9
37761 16690 56
37762 27195 10
37763 20277 60
37764 17628 60
37765 48070 14
37766 32180 28
37767 27469 40
37768 17403 20
37769 2625 4
37770 10728 30
37771 38835 37
37772 17745 19
37773 5382 18
37774 28758 13
37775 42902 41
37776 29070 44
37777 21246 29
37778 24622 42
37779 17720 18
37780 35521 50
37781 20528 39
37782 37914 3
37783 36678 30
37784 6012 23
37785 43813 39
37786 40625 48
37787 13555 25
37788 2776 37
37789 15849 26
37790 26834 6
37791 5456 30
37792 27650 7
37793 24704 2
37794 36408 14
37795 1539 53
37796 48526 12
37797 3329 28
37798 2664 55
37799 26217 43
37800 12442 18
37801 21364 35
37802 47947 30
37803 12317 31
37804 41860 7
37805 47054 26
37806 31828 60
37807 10786 2
37808 806 23
37809 32526 14
37810 32300 11
37811 4040 7
37812 10211 34
37813 34616 3
37814 32087 18
37815 33177 4
37816 6825 47
37817 8884 39
37818 38417 39
37819 11666 27
37820 15899 34
37821 22217 20
37822 9671 36
37823 25291 14
37824 27167 56
37825 35430 24
37826 27818 55
37827 9023 22
37828 27415 53
37829 37017 36
37830 37673 51
37831 33485 23
37832 7474 14
37833 6026 37
37834 20400 27
37835 13463 7
37836 32600 54
37837 37929 23
37838 49856 18
37839 33159 14
37840 28370 40
37841 19818 54
37842 40243 34
37843 8352 7
37844 35946 48
37845 44083 11
37846 24264 7
37847 45158 28
37848 13316 16
37849 5842 3
37850 6322 4
37851 41458 17
37852 2345 44
37853 10716 13
37854 33513 14
37855 23130 7
37856 9710 54
37857 17107 39
37858 37354 40
37859 15469 49
37860 20000 14
37861 21323 48
37862 35352 16
37863 27992 12
37864 27248 22
37865 22337 23
37866 29421 27
37867 20753 24
37868 38888 27
37869 29563 12
37870 7912 59
37871 12266 33
37872 47423 2
37873 14328 46
37874 17736 40
37875 15857 29
37876 14999 35
37877 30864 36
37878 25285 21
37879 20642 29
37880 1296 53
37881 29769 30
37882 504 16
37883 13948 22
37884 2220 19
37885 45353 15
37886 14030 57
37887 25925 21
37888 43000 50
37889 42251 59
37890 10561 58
37891 335 15
37892 29387 3
37893 15075 26
37894 47318 10
37895 21066 52
37896 20252 24
37897 4276 31
37898 33605 30
37899 26283 42
37900 3183 38
37901 5697 6
37902 11835 56
37903 32183 20
37904 40117 33
37905 40451 57
37906 21282 57
37907 22107 45
37908 44045 51
37909 19232 12
37910 48130 26
37911 27274 26
37912 3029 2
37913 4019 9
37914 21808 12
37915 16507 32
37916 1645 9
37917 36369 17
37918 17482 34
37919 5767 14
37920 22129 55
37921 30105 13
37922 41438 40
37923 46572 44
37924 38685 18
37925 40686 47
37926 36210 43
37927 7683 11
37928 9549 42
37929 39280 21
37930 40651 47
37931 49673 19
37932 20299 6
37933 43840 32
37934 34317 35
37935 10736 14
37936 22657 34
37937 21679 22
37938 19021 27
37939 12687 33
37940 13788 7
37941 42639 7
37942 39776 9
37943 3271 3
37944 5941 17
37945 33386 18
37946 37735 14
37947 39760 25
37948 31352 20
37949 29800 13
37950 37257 40
37951 22871 8
37952 6634 58
37953 39174 54
37954 25022 21
37955 25970 16
37956 32627 11
37957 18283 13
37958 28483 44
37959 43250 5
37960 14813 5
37961 48930 55
37962 49389 34
37963 6765 59
37964 38491 50
37965 19981 50
37966 615 38
37967 23660 17
37968 22589 34
37969 47488 59
37970 2158 7
37971 865 43
37972 39370 42
37973 28886 50
37974 27482 16
37975 43094 59
37976 27448 52
37977 31268 4
37978 1950 44
37979 4193 14
37980 40579 22
37981 28748 2
37982 34689 60
37983 18291 9
37984 15641 47
37985 12349 17
37986 17964 57
37987 38994 57
37988 44654 33
37989 33324 45
37990 4425 3
37991 8526 54
37992 18794 20
37993 455 17
37994 12466 30
37995 36181 53
37996 33500 25
37997 41975 40
37998 10930 48
37999 42838 14
38000 23702 43
38001 42450 29
38002 45440 32
38003 13308 46
38004 4057 55
38005 503 30
38006 5894 16
38007 21192 55
38008 45895 24
38009 10795 44
38010 27785 32
38011 35998 6
38012 9501 46
38013 24613 45
38014 16392 36
38015 34014 8
38016 15549 17
38017 6726 39
38018 11325 10
38019 3574 18
38020 29284 4
38021 15509 53
38022 43823 37
38023 5221 33
38024 20253 42
38025 20282 52
38026 19150 41
38027 6686 43
38028 7042 24
38029 39628 22
38030 44020 46
38031 77 53
38032 14215 28
38033 13924 53
38034 46186 58
38035 41031 24
38036 19065 29
38037 11546 24
38038 35718 53
38039 42169 8
38040 12965 7
38041 13852 27
38042 10989 40
38043 23289 27
38044 1016 6
38045 43941 5
38046 9534 29
38047 22428 29
38048 7159 38
38049 1706 29
38050 49984 42
38051 9361 52
38052 38175 5
38053 24974 17
38054 28588 45
38055 28050 29
38056 3703 57
38057 44550 26
38058 21329 47
38059 3592 54
38060 13368 6
38061 24803 29
38062 29366 47
38063 11462 27
38064 35715 14
38065 24854 41
38066 5278 7
38067 14861 55
38068 42624 37
38069 26024 20
38070 39768 13
38071 40218 14
38072 1795 10
38073 25982 34
38074 3639 56
38075 20855 35
38076 46925 43
38077 9179 5
38078 3542 58
38079 1286 2
38080 5527 22
38081 42335 7
38082 18151 48
38083 8031 34
38084 35338 41
38085 44563 10
38086 11214 12
38087 14803 13
38088 28732 49
38089 4967 16
38090 19114 58
38091 15325 18
38092 18729 2
38093 15600 35
38094 4797 58
38095 21615 49
38096 20242 8
38097 8542 2
38098 49300 46
38099 3543 20
38100 49389 24
38101 6469 28
38102 45037 15
38103 8851 51
38104 36074 54
38105 41861 45
38106 43626 38
38107 13086 35
38108 10054 40
38109 14579 5
38110 42509 56
38111 7983 20
38112 41624 32
38113 18375 31
38114 22635 39
38115 320 13
38116 40379 48
38117 21010 34
38118 15616 54
38119 48 7
38120 13146 48
38121 48196 51
38122 6852 52
38123 13368 35
38124 11957 29
38125 7725 11
38126 36544 9
38127 500 31
38128 2626 33
38129 14699 34
38130 31523 52
38131 30424 12
38132 46244 43
38133 15678 7
38134 39569 6
38135 18874 32
38136 24427 50
38137 2035 22
38138 19170 30
38139 47871 5
38140 26361 38
38141 2085 45
38142 2437 45
38143 10548 14
38144 19837 35
38145 11725 40
38146 46147 15
38147 15895 38
38148 43258 2
38149 46270 29
38150 32153 55
38151 33702 3
38152 44642 47
38153 42712 45
38154 17750 26
38155 27041 39
38156 1599 49
38157 16581 17
38158 47470 2
38159 30859 15
38160 42329 7
38161 6170 60
38162 25987 34
38163 44814 38
38164 43634 24
38165 35707 10
38166 7179 32
38167 48694 17
38168 31371 18
38169 21335 21
38170 18453 28
38171 27609 27
38172 27 22
38173 9279 34
38174 28952 54
38175 44848 46
38176 39423 42
38177 16090 50
38178 39006 57
38179 38613 56
38180 45701 54
38181 26743 35
38182 49708 10
38183 7464 23
38184 44845 37
38185 6532 42
38186 17352 55
38187 3850 7
38188 39343 17
38189 31411 54
38190 33734 16
38191 14734 16
38192 49645 9
38193 7641 57
38194 38028 8
38195 31023 10
38196 4761 21
38197 24630 41
38198 3894 3
38199 29006 15
38200 31501 13
38201 43813 49
38202 48648 16
38203 48299 48
38204 34176 34
38205 16500 17
38206 13442 21
38207 40636 23
38208 36385 51
38209 12996 38
38210 13832 58
38211 22022 41
38212 12857 19
38213 36015 23
38214 15528 15
38215 27450 25
38216 1939 49
38217 5013 13
38218 8422 29
38219 30485 12
38220 44514 47
38221 45627 40
38222 14383 50
38223 37308 27
38224 13378 2
38225 44500 7
38226 18614 12
38227 18529 58
38228 49507 3
38229 41483 58
38230 42673 53
38231 18496 50
38232 47898 39
38233 7668 5
38234 6251 36
38235 15560 22
38236 46157 12
38237 28789 49
38238 20385 11
38239 31520 40
38240 7491 53
38241 47371 53
38242 22379 22
38243 42513 6
38244 45078 58
38245 22480 40
38246 40563 54
38247 737 53
38248 17097 31
38249 46203 16
38250 30121 24
38251 7155 11
38252 42177 22
38253 45033 55
38254 9849 20
38255 11955 56
38256 21328 54
38257 44431 30
38258 6289 10
38259 20276 31
38260 6314 25
38261 12621 28
38262 42772 6
38263 810 29
38264 6750 13
38265 38495 40
38266 24819 4
38267 33349 36
38268 39996 40
38269 1921 27
38270 32183 24
38271 28860 2
38272 39892 30
38273 5216 44
38274 22018 16
38275 4445 47
38276 6388 7
38277 47063 17
38278 46701 39
38279 5132 46
38280 8511 23
38281 39329 48
38282 48937 42
38283 16958 3
38284 14021 38
38285 32892 54
38286 28029 10
38287 46827 8
38288 44406 23
38289 40438 2
38290 35299 46
38291 30141 35
38292 43899 46
38293 33590 12
38294 22393 53
38295 41989 55
38296 46151 23
38297 1409 49
38298 48510 53
38299 8609 48
38300 1912 33
38301 8983 37
38302 5027 57
38303 22363 52
38304 46757 48
38305 19519 34
38306 25475 35
38307 10137 7
38308 30067 55
38309 33910 15
38310 4618 15
38311 14102 58
38312 45436 39
38313 40364 51
38314 19185 3
38315 7605 46
38316 38276 56
38317 18803 56
38318 30209 58
38319 10229 58
38320 4692 11
38321 28527 40
38322 46016 33
38323 22491 54
38324 266 33
38325 34950 42
38326 2011 47
38327 43752 32
38328 8144 21
38329 7717 45
38330 21898 15
38331 22723 19
38332 2722 9
38333 29359 49
38334 24421 50
38335 26702 54
38336 44304 42
38337 39700 38
38338 29892 12
38339 10070 44
38340 13162 35
38341 30829 7
38342 29423 14
38343 24540 26
38344 39514 17
38345 10794 30
38346 37837 28
38347 37062 6
38348 37566 38
38349 38037 57
38350 6196 39
38351 43257 42
38352 7381 25
38353 13803 59
38354 22747 57
38355 47606 29
38356 22240 19
38357 9311 58
38358 27919 36
38359 26188 53
38360 34111 6
38361 13296 4
38362 35068 49
38363 29047 36
38364 5709 55
38365 43052 57
38366 42087 46
38367 4833 46
38368 6010 14
38369 36009 52
38370 1029 52
38371 10243 22
38372 13042 55
38373 43974 4
38374 33728 13
38375 798 42
38376 30217 30
38377 13810 12
38378 14199 29
38379 39480 41
38380 3976 2
38381 11239 7
38382 30005 29
38383 10281 10
38384 7790 35
38385 28627 20
38386 27421 3
38387 45650 37
38388 28266 6
38389 18055 3
38390 9316 44
38391 42847 25
38392 42149 29
38393 44031 20
38394 40099 56
38395 38119 40
38396 37328 56
38397 4160 34
38398 17159 32
38399 49011 26
38400 31553 36
38401 9713 46
38402 17415 6
38403 34461 11
38404 21331 32
38405 41558 7
38406 35924 2
38407 45077 38
38408 43688 34
38409 26376 52
38410 20127 29
38411 17882 15
38412 817 36
38413 11142 15
38414 1435 13
38415 35054 39
38416 28442 15
38417 26121 32
38418 34284 26
38419 29352 20
38420 35376 17
38421 33685 59
38422 8049 10
38423 21332 9
38424 42294 30
38425 29519 38
38426 11388 47
38427 31790 21
38428 47127 46
38429 12693 13
38430 13002 36
38431 46055 19
38432 22913 26
38433 35507 5
38434 28358 21
38435 9996 15
38436 1318 20
38437 45533 58
38438 11881 9
38439 24903 38
38440 37840 57
38441 23956 13
38442 23427 47
38443 30659 57
38444 26491 30
38445 24858 31
38446 15531 60
38447 30087 57
38448 2954 53
38449 43344 12
38450 2305 32
38451 13419 2
38452 18128 52
38453 47073 49
38454 22230 16
38455 26329 50
38456 34833 19
38457 33324 27
38458 37821 39
38459 48248 24
38460 1144 5
38461 29669 41
38462 47783 47
38463 35254 28
38464 13933 51
38465 32311 5
38466 25413 44
38467 31895 36
38468 31544 45
38469 5521 12
38470 45394 21
38471 41491 25
38472 48695 29
38473 9975 57
38474 5637 53
38475 9676 9
38476 36393 39
38477 15045 21
38478 14260 24
38479 12361 24
38480 14526 23
38481 14500 3
38482 33715 31
38483 3122 57
38484 14104 10
38485 40058 24
38486 14178 12
38487 6260 5
38488 37595 43
38489 6218 57
38490 11878 28
38491 36688 56
38492 11276 23
38493 15052 41
38494 41576 8
38495 37091 3
38496 35731 3
38497 16801 43
38498 42940 13
38499 10145 23
38500 21699 53
38501 40952 33
38502 47995 3
38503 44148 3
38504 45287 51
38505 28450 2
38506 11357 56
38507 42757 19
38508 29171 40
38509 975 2
38510 22303 40
38511 8307 22
38512 12792 18
38513 17126 12
38514 19429 39
38515 31935 15
38516 42281 18
38517 48891 56
38518 25158 18
38519 30537 5
38520 28798 30
38521 24450 51
38522 13505 53
38523 21556 46
38524 13856 16
38525 30901 47
38526 2685 2
38527 26326 16
38528 31727 37
38529 9720 53
38530 10638 20
38531 15611 36
38532 34567 2
38533 31381 48
38534 5001 59
38535 14597 48
38536 46394 23
38537 2423 40
38538 37504 57
38539 17018 5
38540 6791 45
38541 1439 13
38542 48655 49
38543 4743 7
38544 3995 28
38545 21815 32
38546 48189 59
38547 31007 5
38548 413 28
38549 43095 7
38550 32852 37
38551 6129 41
38552 1925 33
38553 49645 26
38554 33195 47
38555 21163 50
38556 46344 9
38557 23062 31
38558 2305 53
38559 34093 38
38560 5081 29
38561 23467 29
38562 34473 39
38563 22092 31
38564 21047 24
38565 26663 39
38566 44199 46
38567 30309 58
38568 27621 43
38569 4996 48
38570 16506 41
38571 46689 2
38572 27096 39
38573 923 10
38574 47601 31
38575 4756 54
38576 47532 41
38577 47024 31
38578 36146 9
38579 14192 15
38580 36690 18
38581 19386 57
38582 43110 11
38583 26725 49
38584 7186 29
38585 45135 21
38586 31462 12
38587 22146 42
38588 14735 16
38589 26378 26
38590 38406 48
38591 7148 14
38592 12171 46
38593 15366 22
38594 7193 52
38595 45863 38
38596 5266 17
38597 10505 57
38598 26377 26
38599 3101 11
38600 1428 52
38601 2744 60
38602 26272 56
38603 24121 11
38604 39635 19
38605 44587 7
38606 28038 56
38607 22231 19
38608 25653 52
38609 11866 23
38610 35823 2
38611 10662 13
38612 13273 52
38613 12227 36
38614 18450 33
38615 10999 32
38616 19961 31
38617 29862 19
38618 49969 47
38619 21751 5
38620 35136 15
38621 33118 5
38622 23285 50
38623 48578 55
38624 508 25
38625 33924 27
38626 6819 44
38627 17042 44
38628 48757 53
38629 43147 29
38630 28108 5
38631 14436 12
38632 46414 52
38633 67 18
38634 25152 27
38635 26202 49
38636 27216 18
38637 18849 54
38638 48410 47
38639 39168 8
38640 19880 13
38641 5788 13
38642 17400 25
38643 7566 48
38644 20163 12
38645 18573 11
38646 26671 18
38647 30167 31
38648 38570 56
38649 42618 28
38650 42373 34
38651 15163 45
38652 40928 22
38653 11732 34
38654 25920 42
38655 24250 29
38656 26947 14
38657 10031 43
38658 25516 34
38659 16912 32
38660 10372 48
38661 46728 36
38662 18214 21
38663 23351 37
38664 36528 57
38665 6324 47
38666 6651 28
38667 18856 53
38668 19722 54
38669 35201 33
38670 10315 5
38671 37732 55
38672 19360 52
38673 33403 45
38674 11380 19
38675 25194 54
38676 27879 57
38677 42363 58
38678 28259 12
38679 22071 49
38680 29746 12
38681 16760 15
38682 3508 6
38683 47966 18
38684 39768 6
38685 38035 34
38686 14148 12
38687 4718 30
38688 18008 27
38689 30588 50
38690 1579 33
38691 32082 12
38692 32779 22
38693 37343 60
38694 16220 13
38695 27105 26
38696 47967 4
38697 39289 52
38698 5917 24
38699 21042 59
38700 44424 36
38701 14185 57
38702 38403 15
38703 21300 31
38704 11555 10
38705 33341 54
38706 30360 2
38707 25377 60
38708 7223 32
38709 11693 37
38710 32976 42
38711 21260 15
38712 29317 26
38713 40472 15
38714 41218 20
38715 45549 29
38716 27382 43
38717 44412 6
38718 41965 32
38719 40757 28
38720 41897 46
38721 11872 30
38722 41676 37
38723 13919 59
38724 45067 11
38725 36334 60
38726 26860 7
38727 34470 32
38728 35227 19
38729 47563 13
38730 43125 28
38731 13907 20
38732 29680 38
38733 6436 49
38734 42171 4
38735 14689 10
38736 33708 22
38737 21986 19
38738 34944 42
38739 29108 7
38740 12409 51
38741 39608 19
38742 17986 58
38743 14228 9
38744 33147 39
38745 27550 52
38746 40911 30
38747 16720 8
38748 44412 57
38749 39035 54
38750 46270 10
38751 7548 59
38752 16355 20
38753 12618 17
38754 37721 57
38755 18773 59
38756 13522 57
38757 47579 53
38758 33145 18
38759 22738 24
38760 16318 28
38761 20610 36
38762 30512 26
38763 13053 23
38764 36508 50
38765 13781 16
38766 16404 9
38767 35103 10
38768 18065 27
38769 22692 42
38770 35974 50
38771 10973 38
38772 27731 29
38773 14407 56
38774 4434 16
38775 30528 47
38776 49221 33
38777 24766 36
38778 40651 9
38779 9269 48
38780 40599 11
38781 25209 54
38782 45131 5
38783 17894 50
38784 38602 52
38785 30954 60
38786 33531 7
38787 29234 6
38788 39124 20
38789 30266 21
